dtstart,dtend,uid,salle,Matiere,Enseignants,Type,Memo,Formation
2024-01-31T07:30:00Z,2024-01-31T09:00:00Z,Cours-53777-32-M1-IA-IL-ALT-Index-Education,S2 = C 040,UCE 2 ANGLAIS (ORIENTE TECHNI,RONDIN Lilian,TD,,AI-ALT
2024-04-16T09:30:00Z,2024-04-16T11:00:00Z,Cours-76664-43-M1-IA-IL-ALT-Index-Education,S3 = C 036,UCE 2 ANGLAIS (ORIENTE TECHNI,RONDIN Lilian,TD,,AI-ALT
2024-02-13T12:00:00Z,2024-02-13T15:00:00Z,Cours-53841-34-M1-IA-IL-ALT-Index-Education,S6 = C 022,UCE 2 PROTOTYPAGE ET INTERFAC,CARIAS Patrick,CM,,AI-ALT
2024-01-30T07:30:00Z,2024-01-30T09:00:00Z,Cours-53842-32-M1-IA-IL-ALT-Index-Education,S6 = C 022,UCE 2 PROTOTYPAGE ET INTERFAC,CARIAS Patrick,CM,,AI-ALT
2024-02-02T07:30:00Z,2024-02-02T09:00:00Z,Cours-53843-32-M1-IA-IL-ALT-Index-Education,S5 = C 024,UCE 2 PROTOTYPAGE ET INTERFAC,CECILLON Noe,CM,,AI-ALT
2024-02-09T07:30:00Z,2024-02-09T09:00:00Z,Cours-53843-33-M1-IA-IL-ALT-Index-Education,S5 = C 024,UCE 2 PROTOTYPAGE ET INTERFAC,CECILLON Noe,CM,,AI-ALT
2024-02-14T15:00:00Z,2024-02-14T18:00:00Z,Cours-53869-34-M1-IA-IL-ALT-Index-Education,Stat 3 = Info - C 135,UCE 2 PROTOTYPAGE ET INTERFAC,CECILLON Noe,TP,,AI-ALT
2024-03-04T12:00:00Z,2024-03-04T15:00:00Z,Cours-53879-37-M1-IA-IL-ALT-Index-Education,Stat 1 = Info - C 137,UCE 2 PROTOTYPAGE ET INTERFAC,CECILLON Noe,TP,,AI-ALT
2024-03-11T12:00:00Z,2024-03-11T15:00:00Z,Cours-53879-38-M1-IA-IL-ALT-Index-Education,Stat 5 = Info - C 130,UCE 2 PROTOTYPAGE ET INTERFAC,CECILLON Noe,TP,,AI-ALT
2024-03-20T12:00:00Z,2024-03-20T13:30:00Z,Cours-53882-39-M1-IA-IL-ALT-Index-Education,Stat 2 = Info - C 136,UCE 2 PROTOTYPAGE ET INTERFAC,CECILLON Noe,TP,,AI-ALT
2024-03-11T07:30:00Z,2024-03-11T10:30:00Z,Cours-53892-38-M1-IA-IL-ALT-Index-Education,Stat 5 = Info - C 130,UCE 2 PROTOTYPAGE ET INTERFAC,CECILLON Noe,TP,,AI-ALT
2024-03-23T14:00:00Z,2024-03-23T17:00:00Z,Cours-53895-39-M1-IA-IL-ALT-Index-Education,Stat 1 = Info - C 137,UCE 2 PROTOTYPAGE ET INTERFAC,CECILLON Noe,TP,,AI-ALT
2024-04-08T14:00:00Z,2024-04-08T17:00:00Z,Cours-53896-42-M1-IA-IL-ALT-Index-Education,Stat 1 = Info - C 137,UCE 2 PROTOTYPAGE ET INTERFAC,CECILLON Noe,TP,,AI-ALT
2024-01-30T09:00:00Z,2024-01-30T12:00:00Z,Cours-53898-32-M1-IA-IL-ALT-Index-Education,S6 = C 022,UCE 3 PROCESSUS DU DEVELOPPEM,SALAS Daniel,CM,,AI-ALT
2024-02-02T09:00:00Z,2024-02-02T12:00:00Z,Cours-53899-32-M1-IA-IL-ALT-Index-Education,S5 = C 024,UCE 3 PROCESSUS DU DEVELOPPEM,SALAS Daniel,CM,,AI-ALT
2024-02-15T07:30:00Z,2024-02-15T10:30:00Z,Cours-53939-34-M1-IA-IL-ALT-Index-Education,Stat 2 = Info - C 136,UCE 3 PROCESSUS DU DEVELOPPEM,BONNEFOY Ludovic,TP,,AI-ALT
2024-03-12T12:00:00Z,2024-03-12T15:00:00Z,Cours-53948-38-M1-IA-IL-ALT-Index-Education,Stat 6 = Info - C 129,UCE 3 PROCESSUS DU DEVELOPPEM,BONNEFOY Ludovic,TP,,AI-ALT
2024-02-06T07:30:00Z,2024-02-06T10:30:00Z,Cours-53957-33-M1-IA-IL-ALT-Index-Education,Stat 2 = Info - C 136,UCE 3 PROCESSUS DU DEVELOPPEM,BONNEFOY Ludovic,TP,,AI-ALT
2024-03-19T07:30:00Z,2024-03-19T10:30:00Z,Cours-53957-39-M1-IA-IL-ALT-Index-Education,Stat 7 = Info - C 128,UCE 3 PROCESSUS DU DEVELOPPEM,BONNEFOY Ludovic,TP,,AI-ALT
2024-03-19T10:30:00Z,2024-03-19T12:00:00Z,Cours-53964-39-M1-IA-IL-ALT-Index-Education,Stat 3 = Info - C 135,UCE 3 PROCESSUS DU DEVELOPPEM,BONNEFOY Ludovic,Evaluation,,AI-ALT
2024-03-05T13:30:00Z,2024-03-05T15:00:00Z,Cours-54276-37-M1-IA-IL-ALT-Index-Education,S2 BIS = C 038,UCE 2 ANGLAIS (ORIENTE TECHNI,RONDIN Lilian,TD,,AI-ALT
2024-03-12T15:00:00Z,2024-03-12T16:30:00Z,Cours-54305-38-M1-IA-IL-ALT-Index-Education,Stat 1 = Info - C 137,UCE 1 VEILLE TECHNOLOGIQUE,LEFEVRE Fabrice,TP,,AI-ALT
2024-05-15T08:00:00Z,2024-05-15T11:00:00Z,Cours-54316-47-M1-IA-IL-ALT-Index-Education,Stat 1 = Info - C 137,UCE 1 VEILLE TECHNOLOGIQUE,LEFEVRE Fabrice,TP,,AI-ALT
2024-02-08T10:30:00Z,2024-02-08T12:00:00Z,Cours-78662-33-M1-IA-IL-ALT-Index-Education,Amphi Blaise,Reservation de salles,,,AGORA - CMI UNIQUEMENT,AI-ALT
2023-12-11T09:00:00Z,2023-12-11T12:00:00Z,Cours-58869-25-M1-IA-IL-ALT-Index-Education,Stat 1 = Info - C 137,UCE 4 TRAITEMENT AUTOMATIQUE,ROUVIER Mickael,TP,,AI-ALT
2023-12-17T12:00:00Z,2023-12-17T13:30:00Z,Cours-58872-25-M1-IA-IL-ALT-Index-Education,S1 = C 042 Nodes,UCE 4 TRAITEMENT AUTOMATIQUE,ROUVIER Mickael,CM,,AI-ALT
2024-01-29T13:30:00Z,2024-01-29T15:00:00Z,Cours-73709-32-M1-IA-IL-ALT-Index-Education,S2 = C 040,UCE 2 ANGLAIS (ORIENTE TECHNI,RONDIN Lilian,TD,,AI-ALT
2023-11-17T12:00:00Z,2023-11-17T13:30:00Z,Cours-62716-21-M1-IA-IL-ALT-Index-Education,S6 = C 022,Reservation de salles,MDHAFFAR Salima,,Seminaire recherche LIA - CMI UNIQUEMENT,AI-ALT
2023-12-15T13:30:00Z,2023-12-15T16:30:00Z,Cours-63838-25-M1-IA-IL-ALT-Index-Education,Amphi Ada,UCE 2 PROGRAMMATION PARALLELE,ROUVIER Mickael,Evaluation,,AI-ALT
2024-03-06T16:30:00Z,2024-03-06T18:00:00Z,Cours-73557-37-M1-IA-IL-ALT-Index-Education,S2 = C 040,UCE 2 ANGLAIS (ORIENTE TECHNI,RONDIN Lilian,TD,,AI-ALT
2024-03-22T07:30:00Z,2024-03-22T09:00:00Z,Cours-67540-39-M1-IA-IL-ALT-Index-Education,S2 BIS = C 038,UCE 2 ANGLAIS (ORIENTE TECHNI,RONDIN Lilian,TD,,AI-ALT
2023-12-19T13:30:00Z,2023-12-19T16:30:00Z,Cours-70542-26-M1-IA-IL-ALT-Index-Education,Stat 1 = Info - C 137,UCE 4 TRAITEMENT AUTOMATIQUE,ROUVIER Mickael,TP,,AI-ALT
2024-04-09T06:30:00Z,2024-04-09T08:00:00Z,Cours-73558-42-M1-IA-IL-ALT-Index-Education,S2 = C 040,UCE 2 ANGLAIS (ORIENTE TECHNI,RONDIN Lilian,TD,,AI-ALT
2024-04-15T15:30:00Z,2024-04-15T17:00:00Z,Cours-73559-43-M1-IA-IL-ALT-Index-Education,S2 = C 040,UCE 2 ANGLAIS (ORIENTE TECHNI,RONDIN Lilian,TD,,AI-ALT
2024-05-02T06:00:00Z,2024-05-02T17:00:00Z,Cours-76683-45-M1-IA-IL-ALT-Index-Education,,Reservation de salles,,,entreprise,AI-ALT
2024-05-03T06:00:00Z,2024-05-03T17:00:00Z,Cours-76684-45-M1-IA-IL-ALT-Index-Education,,Reservation de salles,,,entreprise,AI-ALT
2023-11-07T12:00:00Z,2023-11-07T15:00:00Z,Cours-80070-20-M1-IA-IL-ALT-Index-Education,Amphi Ada,UCE 2 MANAGEMENT PAR LES PROC,MARTIN Yannis,CM,,AI-ALT
2023-11-14T12:00:00Z,2023-11-14T15:00:00Z,Cours-80070-21-M1-IA-IL-ALT-Index-Education,Amphi Ada,UCE 2 MANAGEMENT PAR LES PROC,MARTIN Yannis,CM,,AI-ALT
2023-09-11T08:00:00Z,2023-09-11T09:30:00Z,Cours-2643-12-M1-IA-IL-ALT-Index-Education,Amphi Ada,Rentree specifique,"BENSLIMANE Abderrahim, LABATUT Vincent, ROUVIER Mickael",,reunion de rentree du master informatique,AI-ALT
2023-10-10T14:00:00Z,2023-10-10T17:00:00Z,Cours-2652-16-M1-IA-IL-ALT-Index-Education,Amphi Blaise,Reservation de salles,"FIGUEIREDO Rosa, VERNET Mathilde",,reunion d'information Ada Lovelace,AI-ALT
2023-10-20T15:30:00Z,2023-10-20T18:00:00Z,Cours-2653-17-M1-IA-IL-ALT-Index-Education,Amphi Blaise,Reservation de salles,"BENSLIMANE Abderrahim, FIGUEIREDO Rosa, HUET Stephane, JABAIAN Bassam, LABATUT Vincent, MATROUF Driss, ROUVIER Mickael, SPRIET Thierry",,ceremonie de remise des diplômes,AI-ALT
2024-01-11T07:00:00Z,2024-01-11T16:30:00Z,Cours-2658-29-M1-IA-IL-ALT-Index-Education,"Amphi Ada, Amphi Blaise, S1 = C 042 Nodes, S2 = C 040, S2 BIS = C 038, S3 = C 036, S4 = C 034, S5 = C 024, S6 = C 022, S7 = C 032, S8 = C 030",Reservation de salles,"BENSLIMANE Abderrahim, COSTA Jean-pierre, DE PELLEGRINI Francesco, ELAZOUZI Rachid, ESTEVE Yannick, FIGUEIREDO Rosa, FREDOUILLE Corinne, GILLES Philippe, GOZLAN Philippe, GUEYE Serigne, HADDAD Majed, HAYEL Yezekael, HUET Stephane, JABAIAN Bassam, JOURLIN Pierre, LABATUT Vincent, LEFEVRE Fabrice, MATROUF Driss, NOCERA Pascal, ROUVIER Mickael, SPRIET Thierry, TORRES MORENO Juan manuel, VERNET Mathilde, ZHOU Fen",,soutenance alternance,AI-ALT
2023-09-11T14:00:00Z,2023-09-11T17:00:00Z,Cours-37266-12-M1-IA-IL-ALT-Index-Education,S2 = C 040,Reservation de salles,LABATUT Vincent,,Entretiens individuels,AI-ALT
2024-05-14T06:00:00Z,2024-05-14T18:00:00Z,Cours-40436-47-M1-IA-IL-ALT-Index-Education,"Amphi Ada, Amphi Blaise, S1 = C 042 Nodes, S2 = C 040, S2 BIS = C 038, S3 = C 036, S4 = C 034, S5 = C 024, S6 = C 022, S7 = C 032, S8 = C 030, Stat 1 = Info - C 137, Stat 6 = Info - C 129, Stat 7 = Info - C 128",Reservation de salles,"BEILLON Jennifer, HUET Stephane",,salon alternance 2024,AI-ALT
2024-03-07T16:30:00Z,2024-03-07T18:00:00Z,Cours-76155-37-M1-IA-IL-ALT-Index-Education,S5 = C 024,UCE 2 APPROCHES NEURONALES,TORRES MORENO Juan manuel,Evaluation,,AI-ALT
2024-02-16T12:00:00Z,2024-02-16T13:30:00Z,Cours-46640-34-M1-IA-IL-ALT-Index-Education,Amphi Blaise,Reservation de salles,FIGUEIREDO Rosa,,semaine femmes en sciences,AI-ALT
2024-04-18T06:00:00Z,2024-04-18T18:00:00Z,Cours-53590-43-M1-IA-IL-ALT-Index-Education,,Reservation de salles,,,Voyage scolaire,AI-ALT
2024-04-19T06:00:00Z,2024-04-19T18:00:00Z,Cours-53592-43-M1-IA-IL-ALT-Index-Education,,Reservation de salles,,,Voyage scolaire,AI-ALT
2024-05-17T15:30:00Z,2024-05-17T17:00:00Z,Cours-53808-47-M1-IA-IL-ALT-Index-Education,Amphi Blaise,UCE 2 ANGLAIS (ORIENTE TECHNI,RONDIN Lilian,Evaluation,,AI-ALT
2024-03-22T13:30:00Z,2024-03-22T15:00:00Z,Cours-53809-39-M1-IA-IL-ALT-Index-Education,Amphi Blaise,UCE 2 ANGLAIS (ORIENTE TECHNI,RONDIN Lilian,Evaluation,,AI-ALT
2024-02-16T13:30:00Z,2024-02-16T15:00:00Z,Cours-71065-34-M1-IA-IL-ALT-Index-Education,S6 = C 022,UCE 1 MODELES STOCHASTIQUES,HAYEL Yezekael,CM,,AI-ALT
2024-03-04T16:30:00Z,2024-03-04T18:00:00Z,Cours-71069-37-M1-IA-IL-ALT-Index-Education,S6 = C 022,UCE 1 MODELES STOCHASTIQUES,HAYEL Yezekael,CM,,AI-ALT
2024-01-29T10:30:00Z,2024-01-29T12:00:00Z,Cours-54105-32-M1-IA-IL-ALT-Index-Education,S2 BIS = C 038,UCE 1 MODELES STOCHASTIQUES,HAYEL Yezekael,CM,,AI-ALT
2024-02-01T13:30:00Z,2024-02-01T15:00:00Z,Cours-54111-32-M1-IA-IL-ALT-Index-Education,S6 = C 022,UCE 1 MODELES STOCHASTIQUES,HAYEL Yezekael,CM,,AI-ALT
2024-02-12T09:00:00Z,2024-02-12T10:30:00Z,Cours-54113-34-M1-IA-IL-ALT-Index-Education,S2 BIS = C 038,UCE 1 MODELES STOCHASTIQUES,HAYEL Yezekael,CM,,AI-ALT
2024-03-06T07:30:00Z,2024-03-06T09:00:00Z,Cours-54124-37-M1-IA-IL-ALT-Index-Education,S2 BIS = C 038,UCE 1 MODELES STOCHASTIQUES,HUET Stephane,CM,,AI-ALT
2024-03-13T07:30:00Z,2024-03-13T09:00:00Z,Cours-54124-38-M1-IA-IL-ALT-Index-Education,S2 BIS = C 038,UCE 1 MODELES STOCHASTIQUES,HUET Stephane,CM,,AI-ALT
2024-03-14T13:30:00Z,2024-03-14T15:00:00Z,Cours-54135-38-M1-IA-IL-ALT-Index-Education,Amphi Ada,UCE 1 MODELES STOCHASTIQUES,HUET Stephane,CM,,AI-ALT
2024-03-18T07:30:00Z,2024-03-18T09:00:00Z,Cours-54136-39-M1-IA-IL-ALT-Index-Education,S2 BIS = C 038,UCE 1 MODELES STOCHASTIQUES,HUET Stephane,CM,,AI-ALT
2024-03-20T07:30:00Z,2024-03-20T09:00:00Z,Cours-54142-39-M1-IA-IL-ALT-Index-Education,S2 BIS = C 038,UCE 1 MODELES STOCHASTIQUES,HUET Stephane,CM,,AI-ALT
2024-05-13T06:30:00Z,2024-05-13T08:00:00Z,Cours-54144-47-M1-IA-IL-ALT-Index-Education,S5 = C 024,UCE 1 MODELES STOCHASTIQUES,HUET Stephane,Evaluation,,AI-ALT
2024-04-08T06:30:00Z,2024-04-08T08:00:00Z,Cours-54145-42-M1-IA-IL-ALT-Index-Education,S2 BIS = C 038,UCE 1 MODELES STOCHASTIQUES,HUET Stephane,CM,,AI-ALT
2024-02-12T12:00:00Z,2024-02-12T15:00:00Z,Cours-54148-34-M1-IA-IL-ALT-Index-Education,Stat 8 = Info - C 127,UCE 1 MODELES STOCHASTIQUES,HAYEL Yezekael,TP,,AI-ALT
2024-04-08T11:00:00Z,2024-04-08T14:00:00Z,Cours-54148-42-M1-IA-IL-ALT-Index-Education,Stat 5 = Info - C 130,UCE 1 MODELES STOCHASTIQUES,HUET Stephane,TP,,AI-ALT
2024-04-15T11:00:00Z,2024-04-15T14:00:00Z,Cours-54148-43-M1-IA-IL-ALT-Index-Education,Stat 5 = Info - C 130,UCE 1 MODELES STOCHASTIQUES,HUET Stephane,TP,,AI-ALT
2024-03-15T07:30:00Z,2024-03-15T10:30:00Z,Cours-54149-38-M1-IA-IL-ALT-Index-Education,Stat 3 = Info - C 135,UCE 1 MODELES STOCHASTIQUES,HUET Stephane,TP,,AI-ALT
2024-03-21T09:00:00Z,2024-03-21T12:00:00Z,Cours-54150-39-M1-IA-IL-ALT-Index-Education,Stat 5 = Info - C 130,UCE 1 MODELES STOCHASTIQUES,HUET Stephane,TP,,AI-ALT
2024-02-01T07:30:00Z,2024-02-01T09:00:00Z,Cours-54156-32-M1-IA-IL-ALT-Index-Education,S5 = C 024,UCE 2 APPROCHES NEURONALES,TORRES MORENO Juan manuel,CM,,AI-ALT
2024-02-07T07:30:00Z,2024-02-07T09:00:00Z,Cours-54158-33-M1-IA-IL-ALT-Index-Education,S6 = C 022,UCE 2 APPROCHES NEURONALES,TORRES MORENO Juan manuel,CM,,AI-ALT
2024-01-31T09:00:00Z,2024-01-31T10:30:00Z,Cours-54159-32-M1-IA-IL-ALT-Index-Education,S6 = C 022,UCE 2 APPROCHES NEURONALES,TORRES MORENO Juan manuel,CM,,AI-ALT
2024-02-08T07:30:00Z,2024-02-08T09:00:00Z,Cours-54164-33-M1-IA-IL-ALT-Index-Education,Amphi Ada,UCE 2 APPROCHES NEURONALES,TORRES MORENO Juan manuel,CM,,AI-ALT
2024-02-15T10:30:00Z,2024-02-15T12:00:00Z,Cours-54165-34-M1-IA-IL-ALT-Index-Education,S5 = C 024,UCE 2 APPROCHES NEURONALES,TORRES MORENO Juan manuel,CM,,AI-ALT
2024-03-08T07:30:00Z,2024-03-08T09:00:00Z,Cours-54175-37-M1-IA-IL-ALT-Index-Education,S5 = C 024,UCE 2 APPROCHES NEURONALES,ESTEVE Yannick,CM,,AI-ALT
2024-03-18T09:00:00Z,2024-03-18T10:30:00Z,Cours-54180-39-M1-IA-IL-ALT-Index-Education,S5 = C 024,UCE 2 APPROCHES NEURONALES,ESTEVE Yannick,CM,,AI-ALT
2024-03-14T10:30:00Z,2024-03-14T12:00:00Z,Cours-54181-38-M1-IA-IL-ALT-Index-Education,S5 = C 024,UCE 2 APPROCHES NEURONALES,ESTEVE Yannick,CM,,AI-ALT
2024-03-20T09:00:00Z,2024-03-20T10:30:00Z,Cours-54182-39-M1-IA-IL-ALT-Index-Education,S5 = C 024,UCE 2 APPROCHES NEURONALES,ESTEVE Yannick,CM,,AI-ALT
2024-02-02T15:00:00Z,2024-02-02T18:00:00Z,Cours-54183-32-M1-IA-IL-ALT-Index-Education,Stat 6 = Info - C 129,UCE 2 APPROCHES NEURONALES,TORRES MORENO Juan manuel,TP,,AI-ALT
2024-02-08T12:00:00Z,2024-02-08T15:00:00Z,Cours-54186-33-M1-IA-IL-ALT-Index-Education,Stat 6 = Info - C 129,UCE 2 APPROCHES NEURONALES,TORRES MORENO Juan manuel,TP,,AI-ALT
2024-03-15T12:00:00Z,2024-03-15T15:00:00Z,Cours-54196-38-M1-IA-IL-ALT-Index-Education,Stat9 = Info - C 026,UCE 2 APPROCHES NEURONALES,ESTEVE Yannick,TP,,AI-ALT
2024-03-08T15:00:00Z,2024-03-08T18:00:00Z,Cours-54197-37-M1-IA-IL-ALT-Index-Education,Stat 6 = Info - C 129,UCE 2 APPROCHES NEURONALES,ESTEVE Yannick,TP,,AI-ALT
2024-04-09T11:00:00Z,2024-04-09T14:00:00Z,Cours-54199-42-M1-IA-IL-ALT-Index-Education,Stat 5 = Info - C 130,UCE 2 APPROCHES NEURONALES,ESTEVE Yannick,TP,,AI-ALT
2024-04-16T06:30:00Z,2024-04-16T09:30:00Z,Cours-54201-43-M1-IA-IL-ALT-Index-Education,Stat 5 = Info - C 130,UCE 2 APPROCHES NEURONALES,ESTEVE Yannick,TP,,AI-ALT
2024-04-10T11:00:00Z,2024-04-10T14:00:00Z,Cours-54202-42-M1-IA-IL-ALT-Index-Education,Stat 5 = Info - C 130,UCE 2 APPROCHES NEURONALES,ESTEVE Yannick,TP,,AI-ALT
2024-02-07T13:30:00Z,2024-02-07T16:30:00Z,Cours-54212-33-M1-IA-IL-ALT-Index-Education,Stat 6 = Info - C 129,UCE 2 APPROCHES NEURONALES,TORRES MORENO Juan manuel,TP,,AI-ALT
2024-03-07T07:30:00Z,2024-03-07T10:30:00Z,Cours-54217-37-M1-IA-IL-ALT-Index-Education,Stat 1 = Info - C 137,UCE 2 APPROCHES NEURONALES,TORRES MORENO Juan manuel,TP,,AI-ALT
2024-04-16T12:30:00Z,2024-04-16T15:30:00Z,Cours-54226-43-M1-IA-IL-ALT-Index-Education,Stat 5 = Info - C 130,UCE 3 APPLICATION IA,ESTEVE Yannick,TP,,AI-ALT
2024-04-11T06:30:00Z,2024-04-11T09:30:00Z,Cours-54227-42-M1-IA-IL-ALT-Index-Education,Stat 5 = Info - C 130,UCE 3 APPLICATION IA,ESTEVE Yannick,TP,,AI-ALT
2024-04-10T14:00:00Z,2024-04-10T17:00:00Z,Cours-54228-42-M1-IA-IL-ALT-Index-Education,Stat 5 = Info - C 130,UCE 3 APPLICATION IA,ESTEVE Yannick,TP,,AI-ALT
2024-04-17T12:30:00Z,2024-04-17T15:30:00Z,Cours-54229-43-M1-IA-IL-ALT-Index-Education,Stat 5 = Info - C 130,UCE 3 APPLICATION IA,ESTEVE Yannick,TP,,AI-ALT
2024-05-13T11:00:00Z,2024-05-13T14:00:00Z,Cours-54231-47-M1-IA-IL-ALT-Index-Education,Stat 5 = Info - C 130,UCE 3 APPLICATION IA,ESTEVE Yannick,TP,,AI-ALT
2024-05-16T11:00:00Z,2024-05-16T14:00:00Z,Cours-54235-47-M1-IA-IL-ALT-Index-Education,Stat 5 = Info - C 130,UCE 3 APPLICATION IA,ESTEVE Yannick,TP,,AI-ALT
2024-05-17T12:30:00Z,2024-05-17T15:30:00Z,Cours-54240-47-M1-IA-IL-ALT-Index-Education,Stat 3 = Info - C 135,UCE 3 APPLICATION IA,ESTEVE Yannick,TP,,AI-ALT
2024-04-12T14:00:00Z,2024-04-12T17:00:00Z,Cours-54241-42-M1-IA-IL-ALT-Index-Education,Stat 5 = Info - C 130,UCE 3 APPLICATION IA,ESTEVE Yannick,TP,,AI-ALT
2024-02-05T10:30:00Z,2024-02-05T12:00:00Z,Cours-54266-33-M1-IA-IL-ALT-Index-Education,Amphi Blaise,UCE 1 VEILLE TECHNOLOGIQUE,LEFEVRE Fabrice,CM,,AI-ALT
2024-01-30T13:30:00Z,2024-01-30T16:30:00Z,Cours-54267-32-M1-IA-IL-ALT-Index-Education,Amphi Blaise,UCE 1 VEILLE TECHNOLOGIQUE,LEFEVRE Fabrice,CM,,AI-ALT
2024-02-14T12:00:00Z,2024-02-14T15:00:00Z,Cours-54268-34-M1-IA-IL-ALT-Index-Education,Amphi Blaise,UCE 1 VEILLE TECHNOLOGIQUE,"LEFEVRE Fabrice, TORRES MORENO Juan manuel",Conference,,AI-ALT
2024-02-14T09:00:00Z,2024-02-14T10:30:00Z,Cours-54275-34-M1-IA-IL-ALT-Index-Education,Amphi Blaise,UCE 1 VEILLE TECHNOLOGIQUE,LEFEVRE Fabrice,CM,,AI-ALT
2024-03-06T13:30:00Z,2024-03-06T16:30:00Z,Cours-54278-37-M1-IA-IL-ALT-Index-Education,Amphi Blaise,UCE 1 VEILLE TECHNOLOGIQUE,"LEFEVRE Fabrice, TORRES MORENO Juan manuel",Conference,,AI-ALT
2024-03-14T15:00:00Z,2024-03-14T18:00:00Z,Cours-54285-38-M1-IA-IL-ALT-Index-Education,Amphi Blaise,UCE 1 VEILLE TECHNOLOGIQUE,"HADDAD Majed, LEFEVRE Fabrice",Conference,,AI-ALT
2024-03-08T09:00:00Z,2024-03-08T12:00:00Z,Cours-54286-37-M1-IA-IL-ALT-Index-Education,Stat 5 = Info - C 130,UCE 1 MODELES STOCHASTIQUES,HAYEL Yezekael,TP,,AI-ALT
2024-05-17T09:30:00Z,2024-05-17T11:00:00Z,Cours-54288-47-M1-IA-IL-ALT-Index-Education,"Stat 1 = Info - C 137, Stat 2 = Info - C 136, Stat 7 = Info - C 128",UCE 1 VEILLE TECHNOLOGIQUE,LEFEVRE Fabrice,CM/TD,VISIO,AI-ALT
2024-05-16T14:00:00Z,2024-05-16T15:30:00Z,Cours-54317-47-M1-IA-IL-ALT-Index-Education,Stat 4 = Info - C 131,UCE 1 VEILLE TECHNOLOGIQUE,LEFEVRE Fabrice,Evaluation,QCM,AI-ALT
2024-04-17T15:30:00Z,2024-04-17T17:00:00Z,Cours-54324-43-M1-IA-IL-ALT-Index-Education,Stat 2 = Info - C 136,UCE 1 VEILLE TECHNOLOGIQUE,LEFEVRE Fabrice,Conference,VISIO,AI-ALT
2024-03-06T10:30:00Z,2024-03-06T12:00:00Z,Cours-60297-37-M1-IA-IL-ALT-Index-Education,S5 = C 024,UCE 2 APPROCHES NEURONALES,ESTEVE Yannick,CM,,AI-ALT
2024-03-13T12:00:00Z,2024-03-13T13:30:00Z,Cours-60298-38-M1-IA-IL-ALT-Index-Education,S5 = C 024,UCE 2 APPROCHES NEURONALES,ESTEVE Yannick,CM,,AI-ALT
2024-02-09T09:00:00Z,2024-02-09T12:00:00Z,Cours-62620-33-M1-IA-IL-ALT-Index-Education,Stat 5 = Info - C 130,UCE 2 APPROCHES NEURONALES,TORRES MORENO Juan manuel,TP,,AI-ALT
2024-04-17T06:30:00Z,2024-04-17T09:30:00Z,Cours-76665-43-M1-IA-IL-ALT-Index-Education,Stat 5 = Info - C 130,UCE 3 APPLICATION IA,ESTEVE Yannick,TP,,AI-ALT
2024-05-15T14:00:00Z,2024-05-15T17:00:00Z,Cours-76667-47-M1-IA-IL-ALT-Index-Education,Stat 1 = Info - C 137,UCE 3 APPLICATION IA,ESTEVE Yannick,TP,,AI-ALT
2024-03-04T15:00:00Z,2024-03-04T16:30:00Z,Cours-80694-37-M1-IA-IL-ALT-Index-Education,S5 = C 024,UCE 1 MODELES STOCHASTIQUES,HUET Stephane,CM,,AI-ALT
